"schlid","studid","tchrid","math","year"
65,12904,14173,618,-1
65,12904,14224,659,0
65,12905,14173,579,-1
65,12905,14184,600,0
65,12906,14173,604,-1
65,12906,14224,631,0
65,12907,14173,596,-1
65,12907,14184,621,0
65,12907,14235,642,1
65,12908,14173,570,-1
65,12908,14184,596,0
65,12908,14235,626,1
65,12909,14173,541,-1
65,12909,14184,575,0
65,12909,14255,580,1
65,12910,14173,554,-1
65,12910,14184,583,0
65,12910,14235,620,1
65,12911,14183,565,-1
65,12912,14183,572,-1
65,12912,14224,624,0
65,12913,14183,556,-1
65,12913,14224,600,0
65,12914,14183,539,-1
65,12915,14183,618,-1
65,12915,14224,641,0
65,12916,14183,577,-1
65,12916,14224,600,0
65,12918,14183,558,-1
65,12918,14224,598,0
65,12918,14255,598,1
65,12919,14183,546,-1
65,12919,14224,558,0
65,12920,14183,551,-1
65,12921,14183,541,-1
65,12921,14224,575,0
65,12922,14183,570,-1
65,12922,14224,596,0
65,12923,14183,588,-1
65,12924,14183,561,-1
65,12924,14224,583,0
65,12924,14255,601,1
65,12925,14183,567,-1
65,12926,14183,612,-1
65,12926,14224,619,0
65,12927,14183,591,-1
65,12927,14224,652,0
65,12928,14183,598,-1
65,12929,14183,561,-1
65,12930,14183,570,-1
65,12930,14224,626,0
65,12930,14235,629,1
65,12931,14183,581,-1
65,12931,14184,608,0
65,12931,14235,638,1
65,12932,14183,561,-1
65,12933,14183,615,-1
65,12933,14224,655,0
65,12933,14235,629,1
65,12934,14183,601,-1
65,12934,14224,617,0
65,12935,14183,609,-1
65,12935,14224,636,0
65,12935,14235,642,1
65,12936,14183,598,-1
65,12936,14224,619,0
65,12937,14193,570,-1
65,12938,14193,528,-1
65,12938,14224,608,0
65,12939,14193,615,-1
65,12939,14224,633,0
65,12940,14193,567,-1
65,12940,14224,581,0
65,12940,14255,591,1
65,12941,14184,610,0
65,12941,14193,558,-1
65,12941,14235,635,1
65,12942,14184,604,0
65,12942,14235,655,1
65,12943,14193,601,-1
65,12943,14224,624,0
65,12944,14193,598,-1
65,12944,14224,604,0
65,12945,14193,601,-1
65,12945,14224,652,0
65,12946,14193,609,-1
65,12946,14224,641,0
65,12946,14235,655,1
65,12947,14193,539,-1
65,12948,14193,579,-1
65,12948,14224,631,0
65,12949,14184,638,0
65,12949,14193,584,-1
65,12950,14193,549,-1
65,12951,14193,609,-1
65,12951,14224,621,0
65,12952,14184,636,0
65,12952,14193,581,-1
65,12952,14235,655,1
65,12953,14193,581,-1
65,12954,14193,549,-1
65,12954,14224,628,0
65,12955,14184,596,0
65,12955,14193,584,-1
65,12955,14235,638,1
65,12956,14193,577,-1
65,12957,14184,617,0
65,12958,14184,590,0
65,12958,14193,577,-1
65,12958,14255,611,1
65,12959,14184,581,0
65,12959,14193,577,-1
65,12960,14184,583,0
65,12960,14193,561,-1
65,12960,14235,601,1
65,13018,14184,587,0
65,13019,14184,555,0
65,13019,14235,566,1
65,13020,14184,555,0
65,13021,14184,619,0
65,13021,14235,645,1
65,13022,14184,596,0
65,13023,14184,613,0
65,13023,14235,659,1
65,13024,14184,633,0
65,13024,14235,638,1
65,13025,14184,643,0
65,13026,14224,577,0
65,13026,14255,608,1
65,13027,14224,553,0
65,13029,14224,633,0
65,13030,14224,624,0
65,13031,14224,643,0
65,13032,14224,563,0
42,13099,14433,631,-1
42,13100,14433,596,-1
42,13100,14484,575,0
42,13100,14755,591,1
42,13101,14433,615,-1
42,13101,14494,590,0
42,13102,14433,621,-1
42,13102,14494,624,0
42,13102,14545,611,1
42,13103,14433,604,-1
42,13103,14494,613,0
42,13104,14405,685,1
42,13104,14433,656,-1
42,13104,14694,633,0
42,13105,14433,593,-1
42,13105,14494,638,0
42,13105,14545,620,1
42,13106,14433,621,-1
42,13106,14494,638,0
42,13106,14545,629,1
42,13107,14433,598,-1
42,13107,14494,633,0
42,13107,14545,620,1
42,13108,14433,646,-1
42,13109,14433,627,-1
42,13110,14433,536,-1
42,13111,14433,606,-1
42,13111,14494,646,0
42,13112,14433,577,-1
42,13113,14433,604,-1
42,13114,14433,642,-1
42,13114,14494,666,0
42,13114,14545,705,1
42,13115,14433,598,-1
42,13115,14494,617,0
42,13115,14545,626,1
42,13116,14494,615,0
42,13116,14545,638,1
42,13117,14433,596,-1
42,13117,14494,628,0
42,13117,14545,635,1
42,13118,14433,579,-1
42,13118,14494,563,0
42,13119,14433,586,-1
42,13119,14494,604,0
42,13119,14545,642,1
42,13120,14433,563,-1
42,13120,14494,594,0
42,13121,14433,624,-1
42,13121,14494,598,0
42,13121,14545,605,1
42,13122,14433,627,-1
42,13122,14494,633,0
42,13122,14545,638,1
42,13123,14433,591,-1
42,13124,14433,567,-1
42,13124,14494,626,0
42,13124,14755,620,1
42,13125,14433,591,-1
42,13126,14443,546,-1
42,13127,14443,544,-1
42,13127,14484,565,0
42,13127,14755,571,1
42,13128,14443,546,-1
42,13129,14443,539,-1
42,13130,14443,588,-1
42,13130,14494,633,0
42,13130,14545,614,1
42,13131,14443,584,-1
42,13131,14484,575,0
42,13131,14755,595,1
42,13132,14443,546,-1
42,13132,14484,587,0
42,13132,14755,601,1
42,13133,14443,588,-1
42,13134,14443,570,-1
42,13134,14484,568,0
42,13134,14755,598,1
42,13135,14443,536,-1
42,13135,14494,613,0
42,13135,14755,584,1
42,13136,14443,554,-1
42,13136,14484,555,0
42,13136,14755,575,1
42,13137,14443,558,-1
42,13137,14484,592,0
42,13137,14755,626,1
42,13138,14443,638,-1
42,13138,14494,646,0
42,13138,14545,642,1
42,13139,14443,567,-1
42,13140,14443,541,-1
42,13141,14443,516,-1
42,13142,14443,539,-1
42,13142,14484,579,0
42,13143,14443,534,-1
42,13143,14484,531,0
42,13143,14755,605,1
42,13144,14443,593,-1
42,13144,14484,606,0
42,13144,14755,617,1
42,13145,14443,513,-1
42,13145,14484,579,0
42,13145,14755,591,1
42,13146,14443,544,-1
42,13147,14443,544,-1
42,13147,14484,585,0
42,13147,14755,571,1
42,13148,14443,544,-1
42,13148,14484,572,0
42,13148,14755,580,1
42,13149,14443,534,-1
42,13149,14484,575,0
42,13149,14755,580,1
42,13150,14443,591,-1
42,13150,14484,608,0
42,13151,14443,593,-1
42,13152,14405,626,1
42,13152,14453,591,-1
42,13152,14694,604,0
42,13153,14405,648,1
42,13153,14453,572,-1
42,13153,14694,585,0
42,13154,14405,645,1
42,13154,14453,577,-1
42,13154,14694,596,0
42,13155,14453,598,-1
42,13155,14694,646,0
42,13156,14453,572,-1
42,13156,14694,643,0
42,13157,14453,609,-1
42,13158,14453,558,-1
42,13158,14694,581,0
42,13159,14453,572,-1
42,13160,14405,655,1
42,13160,14453,604,-1
42,13160,14694,617,0
42,13162,14453,584,-1
42,13163,14405,659,1
42,13163,14453,593,-1
42,13163,14694,585,0
42,13164,14405,697,1
42,13164,14453,627,-1
42,13164,14694,641,0
42,13165,14405,638,1
42,13165,14453,593,-1
42,13165,14694,617,0
42,13166,14405,675,1
42,13166,14453,618,-1
42,13166,14694,631,0
42,13167,14453,596,-1
42,13167,14694,604,0
42,13168,14405,662,1
42,13168,14453,609,-1
42,13168,14694,600,0
42,13169,14453,604,-1
42,13169,14694,602,0
42,13170,14453,634,-1
42,13170,14694,678,0
42,13171,14453,609,-1
42,13172,14453,570,-1
42,13172,14694,598,0
42,13173,14405,671,1
42,13173,14453,615,-1
42,13173,14694,662,0
42,13174,14453,563,-1
42,13175,14405,685,1
42,13175,14453,615,-1
42,13175,14694,636,0
42,13176,14405,652,1
42,13176,14453,598,-1
42,13176,14694,628,0
42,13177,14453,661,-1
42,13178,14405,680,1
42,13178,14453,618,-1
42,13178,14694,643,0
42,13179,14405,620,1
42,13179,14453,565,-1
42,13179,14694,583,0
42,13180,14575,620,1
42,13186,14575,605,1
42,13188,14575,617,1
42,13191,14575,591,1
42,13192,14575,626,1
42,13195,14575,601,1
42,13196,14575,608,1
42,13200,14575,635,1
42,13201,14473,522,-1
42,13202,14473,528,-1
42,13203,14473,534,-1
42,13204,14473,531,-1
42,13206,14473,516,-1
42,13208,14523,510,-1
42,13304,14575,571,1
42,13305,14484,581,0
42,13307,14494,610,0
42,13307,14545,611,1
42,13309,14494,628,0
42,13311,14545,611,1
42,13311,14694,600,0
42,13312,14694,617,0
42,13313,14494,674,0
42,13313,14545,638,1
42,13314,14494,652,0
42,13315,14494,646,0
42,13316,14484,598,0
42,13317,14484,587,0
42,13318,14484,615,0
42,13319,14494,633,0
42,13319,14545,623,1
42,13320,14484,590,0
42,13320,14545,642,1
42,13321,14484,598,0
42,13321,14755,584,1
42,13322,14484,592,0
42,13322,14755,614,1
42,13323,14484,581,0
42,13323,14755,632,1
42,13334,14494,624,0
42,13335,14494,619,0
42,13335,14545,611,1
42,13336,14484,547,0
42,13336,14545,587,1
42,13337,14484,572,0
42,13337,14755,587,1
42,13338,14405,642,1
42,13338,14694,636,0
42,13339,14694,592,0
42,13340,14694,641,0
42,13342,14494,619,0
42,13344,14484,594,0
42,13344,14755,629,1
42,13345,14484,613,0
42,13346,14755,608,1
24,13471,14833,554,-1
24,13471,14854,638,0
24,13471,14875,611,1
24,13472,14833,588,-1
24,13472,14864,568,0
24,13473,14833,549,-1
24,13474,14833,579,-1
24,13475,14833,558,-1
24,13475,14854,646,0
24,13475,14875,642,1
24,13477,14833,554,-1
24,13477,14854,608,0
24,13477,14885,662,1
24,13478,14833,598,-1
24,13478,14864,592,0
24,13478,14885,680,1
24,13479,14833,534,-1
24,13480,14833,574,-1
24,13480,14854,695,0
24,13480,14885,662,1
24,13481,14833,609,-1
24,13481,14864,641,0
24,13481,14885,713,1
24,13482,14833,554,-1
24,13482,14864,608,0
24,13482,14885,671,1
24,13483,14833,549,-1
24,13483,14854,615,0
24,13483,14875,617,1
24,13484,14833,586,-1
24,13484,14854,649,0
24,13484,14885,685,1
24,13485,14833,565,-1
24,13485,14864,568,0
24,13485,14875,614,1
24,13486,14833,565,-1
24,13486,14864,587,0
24,13486,14875,620,1
24,13487,14833,563,-1
24,13487,14854,643,0
24,13487,14885,662,1
24,13488,14864,568,0
24,13489,14833,534,-1
24,13490,14833,563,-1
24,13490,14854,643,0
24,13490,14885,632,1
24,13491,14833,570,-1
24,13492,14854,621,0
24,13492,14875,648,1
24,13493,14833,556,-1
24,13494,14833,556,-1
24,13494,14854,659,0
24,13494,14885,584,1
24,13495,14833,539,-1
24,13495,14854,610,0
24,13496,14833,544,-1
24,13496,14864,555,0
24,13497,14833,554,-1
24,13498,14833,549,-1
24,13498,14864,550,0
24,13498,14875,608,1
24,13499,14843,651,-1
24,13499,14864,619,0
24,13499,14885,675,1
24,13500,14843,661,-1
24,13500,14854,689,0
24,13500,14885,740,1
24,13501,14843,624,-1
24,13501,14854,636,0
24,13501,14885,645,1
24,13502,14843,612,-1
24,13503,14843,577,-1
24,13503,14854,596,0
24,13503,14885,655,1
24,13504,14843,744,-1
24,13504,14864,628,0
24,13504,14885,685,1
24,13505,14843,674,-1
24,13506,14843,586,-1
24,13506,14864,575,0
24,13506,14875,605,1
24,13507,14843,612,-1
24,13508,14843,574,-1
24,13508,14854,602,0
24,13508,14875,611,1
24,13509,14843,642,-1
24,13509,14854,652,0
24,13510,14843,606,-1
24,13510,14854,638,0
24,13510,14875,645,1
24,13511,14843,612,-1
24,13511,14864,570,0
24,13511,14885,642,1
24,13512,14843,691,-1
24,13512,14854,702,0
24,13512,14885,740,1
24,13513,14843,572,-1
24,13514,14843,634,-1
24,13514,14854,646,0
24,13514,14875,659,1
24,13515,14843,638,-1
24,13515,14854,670,0
24,13515,14885,705,1
24,13516,14843,621,-1
24,13516,14864,626,0
24,13516,14885,697,1
24,13517,14843,606,-1
24,13519,14843,642,-1
24,13520,14864,594,0
24,13520,14885,655,1
24,13521,14843,624,-1
24,13521,14854,610,0
24,13521,14885,659,1
24,13522,14864,575,0
24,13523,14864,610,0
24,13523,14885,638,1
24,13524,14843,606,-1
24,13524,14854,600,0
24,13524,14885,685,1
24,13525,14843,593,-1
24,13525,14864,604,0
24,13525,14875,629,1
24,13578,14854,643,0
24,13579,14864,544,0
24,13579,14875,611,1
24,13580,14864,628,0
24,13581,14864,579,0
24,13582,14864,572,0
24,13583,14864,572,0
24,13583,14875,623,1
24,13584,14854,606,0
24,13584,14875,623,1
24,13585,14854,670,0
24,13585,14885,671,1
24,13586,14864,577,0
24,13587,14864,636,0
24,13589,14854,678,0
16,13627,14923,527,-1
16,13628,14923,586,-1
16,13629,14923,519,-1
16,13632,14923,519,-1
16,13636,14923,563,-1
16,13637,14923,576,-1
16,13638,14923,559,-1
16,13640,14923,573,-1
16,13641,14923,553,-1
16,13644,14923,699,-1
16,13645,14923,566,-1
16,13649,14923,559,-1
16,13651,14923,549,-1
16,13652,14923,638,-1
16,13653,14923,569,-1
16,13654,14923,613,-1
16,13655,14923,627,-1
16,13656,14923,617,-1
16,13658,14923,597,-1
16,13659,14923,604,-1
16,13660,14923,609,-1
16,13661,14923,609,-1
16,13662,14923,553,-1
16,13664,14923,597,-1
16,13665,14923,604,-1
16,13666,14923,556,-1
16,13667,14923,549,-1
16,13668,14923,613,-1
16,13671,14923,549,-1
16,13672,14923,597,-1
16,13673,14923,539,-1
16,13675,14923,627,-1
16,13678,14923,569,-1
16,13679,14923,576,-1
16,13680,14923,535,-1
39,13814,15213,576,-1
39,13815,15213,597,-1
39,13819,15213,563,-1
39,13821,15213,586,-1
39,13821,15254,617,0
39,13823,15213,573,-1
39,13824,15213,563,-1
39,13825,15213,576,-1
39,13826,15213,699,-1
39,13827,15213,583,-1
39,13828,15213,622,-1
39,13828,15254,652,0
39,13829,15213,542,-1
39,13830,15213,559,-1
39,13832,15213,604,-1
39,13839,15213,531,-1
39,13840,15213,535,-1
39,13840,15254,601,0
39,13841,15254,631,0
39,13842,15385,598,1
39,13843,15254,579,0
39,13846,15213,569,-1
39,13849,15213,553,-1
39,13849,15254,628,0
39,13850,15213,535,-1
39,13851,15213,670,-1
39,13853,15233,573,-1
39,13854,15233,569,-1
39,13856,15233,579,-1
39,13856,15254,568,0
39,13857,15233,484,-1
39,13857,15254,598,0
39,13858,15233,535,-1
39,13858,15254,601,0
39,13859,15233,600,-1
39,13861,15233,579,-1
39,13862,15254,617,0
39,13864,15233,531,-1
39,13865,15233,539,-1
39,13867,15233,563,-1
39,13869,15233,645,-1
39,13870,15233,556,-1
51,14034,15503,563,-1
51,14035,15503,583,-1
51,14036,15503,632,-1
51,14037,15503,609,-1
51,14037,15544,628,0
51,14038,15503,609,-1
51,14039,15503,589,-1
51,14039,15544,575,0
51,14039,15595,614,1
51,14040,15503,632,-1
51,14041,15503,617,-1
51,14041,15564,598,0
51,14041,15595,638,1
51,14042,15503,632,-1
51,14043,15503,632,-1
51,14044,15503,613,-1
51,14044,15564,624,0
51,14045,15503,600,-1
51,14045,15585,614,1
51,14046,15503,617,-1
51,14047,15503,559,-1
51,14047,15574,598,0
51,14047,15585,595,1
51,14048,15503,546,-1
51,14049,15503,604,-1
51,14050,15503,670,-1
51,14050,15574,657,0
51,14050,15605,680,1
51,14051,15513,563,-1
51,14052,15513,638,-1
51,14052,15574,643,0
51,14053,15513,604,-1
51,14053,15564,611,0
51,14054,15513,549,-1
51,14054,15605,611,1
51,14055,15513,652,-1
51,14055,15544,617,0
51,14055,15595,642,1
51,14056,15513,559,-1
51,14056,15574,553,0
51,14057,15513,579,-1
51,14057,15544,601,0
51,14058,15513,563,-1
51,14058,15564,598,0
51,14058,15605,620,1
51,14059,15513,593,-1
51,14059,15544,617,0
51,14059,15585,620,1
51,14060,15513,569,-1
51,14060,15564,595,0
51,14060,15605,626,1
51,14061,15513,589,-1
51,14061,15564,575,0
51,14061,15605,626,1
51,14062,15513,583,-1
51,14062,15544,614,0
51,14062,15595,605,1
51,14063,15513,638,-1
51,14064,15513,569,-1
51,14064,15605,611,1
51,14065,15513,589,-1
51,14066,15513,597,-1
51,14066,15544,598,0
51,14067,15513,613,-1
51,14068,15564,572,0
51,14068,15595,595,1
51,14069,15513,563,-1
51,14070,15523,569,-1
51,14070,15574,582,0
51,14071,15523,559,-1
51,14072,15523,593,-1
51,14074,15523,604,-1
51,14075,15523,645,-1
51,14075,15605,691,1
51,14078,15523,546,-1
51,14078,15574,575,0
51,14079,15523,622,-1
51,14080,15523,583,-1
51,14080,15574,624,0
51,14080,15585,648,1
51,14083,15523,549,-1
51,14083,15544,585,0
51,14083,15595,601,1
51,14084,15523,576,-1
51,14084,15544,628,0
51,14084,15585,626,1
51,14085,15523,569,-1
51,14085,15574,608,0
51,14086,15523,549,-1
51,14087,15595,617,1
51,14088,15523,622,-1
51,14089,15523,553,-1
51,14089,15564,582,0
51,14090,15523,566,-1
51,14090,15574,582,0
51,14090,15595,645,1
51,14091,15533,622,-1
51,14092,15533,600,-1
51,14094,15533,645,-1
51,14094,15544,643,0
51,14096,15533,622,-1
51,14096,15585,635,1
51,14097,15533,563,-1
51,14097,15544,572,0
51,14097,15605,608,1
51,14100,15533,645,-1
51,14100,15574,657,0
51,14101,15533,566,-1
51,14102,15533,593,-1
51,14104,15533,638,-1
51,14104,15564,624,0
51,14104,15595,617,1
51,14106,15533,627,-1
51,14106,15544,582,0
51,14106,15585,671,1
51,14107,15564,643,0
51,14108,15533,589,-1
51,14109,15533,579,-1
51,14191,15574,668,0
51,14192,15564,621,0
51,14193,15574,635,0
51,14194,15544,643,0
51,14196,15574,621,0
51,14196,15595,626,1
51,14197,15564,635,0
51,14198,15544,611,0
51,14198,15595,608,1
51,14199,15564,572,0
51,14200,15574,601,0
51,14200,15595,617,1
51,14201,15574,601,0
51,14201,15605,623,1
51,14203,15564,601,0
51,14207,15574,601,0
51,14207,15605,659,1
51,14208,15544,575,0
17,14298,15933,622,-1
17,14299,15933,569,-1
17,14300,15844,568,0
17,14300,15933,531,-1
17,14302,15844,575,0
17,14302,15933,566,-1
17,14302,15965,598,1
17,14303,15844,528,0
17,14303,15933,566,-1
17,14303,16095,591,1
17,14304,15874,617,0
17,14304,15933,573,-1
17,14304,15965,645,1
17,14305,15874,549,0
17,14305,15933,535,-1
17,14305,16095,608,1
17,14306,15933,573,-1
17,14308,15933,586,-1
17,14308,15965,614,1
17,14309,15844,617,0
17,14309,15933,586,-1
17,14310,15924,598,0
17,14310,15933,563,-1
17,14310,16095,608,1
17,14311,15924,598,0
17,14311,15965,601,1
17,14312,15844,575,0
17,14312,15933,583,-1
17,14312,15965,591,1
17,14313,15933,542,-1
17,14314,15924,539,0
17,14315,15933,531,-1
17,14315,15965,575,1
17,14316,15885,587,1
17,14316,15933,549,-1
17,14317,15874,572,0
17,14317,15885,561,1
17,14317,15933,542,-1
17,14318,15933,559,-1
17,14319,15933,527,-1
17,14320,15913,559,-1
17,14322,15844,575,0
17,14322,15913,583,-1
17,14323,15913,556,-1
17,14323,15924,604,0
17,14323,15965,638,1
17,14324,15913,593,-1
17,14325,15885,635,1
17,14325,15913,613,-1
17,14325,15924,611,0
17,14326,15913,622,-1
17,14326,15924,628,0
17,14327,15844,643,0
17,14327,15913,609,-1
17,14327,16095,614,1
17,14328,15874,572,0
17,14328,15885,595,1
17,14328,15913,553,-1
17,14329,15874,628,0
17,14329,15913,589,-1
17,14329,15965,629,1
17,14330,15913,597,-1
17,14330,15924,598,0
17,14330,16095,605,1
17,14331,15913,546,-1
17,14331,15924,539,0
17,14331,15965,587,1
17,14332,15913,549,-1
17,14333,15913,549,-1
17,14333,15924,588,0
17,14334,15874,568,0
17,14334,15885,580,1
17,14334,15913,604,-1
17,14335,15913,531,-1
17,14335,15965,601,1
17,14336,15913,559,-1
17,14336,15924,585,0
17,14336,15965,626,1
17,14337,15885,580,1
17,14337,15913,549,-1
17,14337,15924,595,0
17,14338,15913,652,-1
17,14339,15913,553,-1
17,14340,15874,534,0
17,14340,15885,571,1
17,14340,15913,566,-1
17,14341,15874,635,0
17,14341,15903,638,-1
17,14343,15874,579,0
17,14343,15903,549,-1
17,14344,15903,531,-1
17,14345,15903,682,-1
17,14345,15924,657,0
17,14345,16095,680,1
17,14346,15924,575,0
17,14346,15965,580,1
17,14348,15903,566,-1
17,14349,15903,549,-1
17,14350,15924,575,0
17,14351,15965,601,1
17,14352,15903,583,-1
17,14352,16095,598,1
17,14353,15903,604,-1
17,14354,15903,660,-1
17,14355,15903,535,-1
17,14355,15924,565,0
17,14355,15965,591,1
17,14356,15903,549,-1
17,14356,15965,595,1
17,14357,15885,632,1
17,14357,15903,600,-1
17,14358,15844,608,0
17,14358,15903,563,-1
17,14358,15965,638,1
17,14359,15874,553,0
17,14359,15903,549,-1
17,14360,15903,586,-1
17,14361,15903,589,-1
17,14362,15885,620,1
17,14362,15903,573,-1
17,14362,15924,585,0
17,14424,15874,579,0
17,14424,16095,614,1
17,14425,15874,575,0
17,14425,16095,584,1
17,14427,15885,587,1
17,14427,15924,565,0
17,14428,15924,585,0
17,14428,16095,584,1
17,14429,15844,621,0
17,14429,15885,635,1
17,14430,15844,648,0
17,14431,15844,601,0
17,14431,16095,620,1
17,14432,15844,639,0
17,14433,15844,572,0
17,14434,15874,568,0
17,14434,15885,598,1
13,14518,16233,632,-1
13,14519,16233,609,-1
13,14520,16233,553,-1
13,14521,16233,593,-1
13,14521,16294,635,0
13,14522,16233,622,-1
13,14522,16294,635,0
13,14522,16345,659,1
13,14523,16233,609,-1
13,14524,16233,613,-1
13,14525,16233,583,-1
13,14526,16233,559,-1
13,14527,16233,586,-1
13,14527,16294,624,0
13,14528,16233,600,-1
13,14529,16233,569,-1
13,14529,16294,631,0
13,14530,16233,627,-1
13,14531,16233,559,-1
13,14532,16233,589,-1
13,14533,16233,617,-1
13,14534,16233,609,-1
13,14535,16233,576,-1
13,14536,16294,611,0
13,14537,16233,604,-1
13,14537,16294,628,0
13,14538,16233,589,-1
13,14539,16243,484,-1
13,14540,16243,586,-1
13,14540,16345,608,1
13,14540,16424,582,0
13,14541,16243,589,-1
13,14542,16243,535,-1
13,14543,16243,553,-1
13,14544,16243,579,-1
13,14545,16243,660,-1
13,14546,16243,566,-1
13,14547,16243,589,-1
13,14548,16243,569,-1
13,14549,16243,556,-1
13,14550,16243,613,-1
13,14551,16243,546,-1
13,14553,16243,652,-1
13,14553,16294,648,0
13,14554,16243,600,-1
13,14555,16243,542,-1
13,14556,16243,498,-1
13,14557,16243,566,-1
13,14558,16243,563,-1
13,14559,16253,613,-1
13,14560,16253,579,-1
13,14561,16253,632,-1
13,14562,16294,657,0
13,14563,16253,670,-1
13,14563,16294,744,0
13,14564,16253,660,-1
13,14564,16294,692,0
13,14565,16253,638,-1
13,14565,16294,668,0
13,14566,16253,622,-1
13,14566,16294,675,0
13,14567,16253,609,-1
13,14568,16253,632,-1
13,14569,16253,627,-1
13,14569,16294,703,0
13,14570,16253,632,-1
13,14571,16253,652,-1
13,14571,16294,675,0
13,14572,16253,638,-1
13,14572,16294,652,0
13,14573,16253,627,-1
13,14573,16294,648,0
13,14574,16253,670,-1
13,14574,16294,683,0
13,14575,16253,627,-1
13,14575,16294,668,0
13,14576,16253,613,-1
13,14576,16294,683,0
13,14576,16345,671,1
13,14577,16253,622,-1
13,14578,16253,617,-1
13,14579,16253,589,-1
13,14579,16294,663,0
13,14580,16253,617,-1
13,14580,16294,668,0
13,14581,16253,604,-1
13,14581,16294,663,0
13,14582,16263,613,-1
13,14582,16424,544,0
13,14583,16263,600,-1
13,14584,16263,600,-1
13,14584,16424,608,0
13,14585,16263,627,-1
13,14586,16263,652,-1
13,14586,16294,663,0
13,14586,16345,652,1
13,14587,16263,549,-1
13,14588,16263,660,-1
13,14588,16345,601,1
13,14588,16424,628,0
13,14589,16263,632,-1
13,14589,16345,595,1
13,14590,16263,563,-1
13,14590,16424,604,0
13,14591,16263,617,-1
13,14591,16424,635,0
13,14592,16263,600,-1
13,14592,16424,614,0
13,14593,16263,609,-1
13,14594,16263,627,-1
13,14595,16263,604,-1
13,14595,16335,608,1
13,14595,16424,614,0
13,14596,16263,593,-1
13,14597,16263,613,-1
13,14597,16345,680,1
13,14597,16424,668,0
13,14598,16263,638,-1
13,14599,16263,617,-1
13,14599,16345,648,1
13,14599,16424,663,0
13,14600,16263,573,-1
13,14601,16263,556,-1
13,14602,16263,593,-1
13,14602,16424,624,0
13,14603,16263,645,-1
13,14603,16424,657,0
13,14604,16263,617,-1
13,14605,16263,613,-1
13,14606,16263,622,-1
13,14607,16263,622,-1
13,14607,16345,638,1
13,14607,16424,663,0
13,14609,16273,593,-1
13,14610,16273,645,-1
13,14612,16273,597,-1
13,14613,16273,627,-1
13,14614,16273,600,-1
13,14615,16273,546,-1
13,14616,16273,613,-1
13,14617,16273,638,-1
13,14618,16273,622,-1
13,14619,16273,604,-1
13,14620,16273,638,-1
13,14621,16273,600,-1
13,14622,16273,638,-1
13,14624,16273,632,-1
13,14626,16273,589,-1
13,14627,16273,622,-1
13,14729,16424,601,0
13,14739,16424,611,0
27,14898,16593,589,-1
27,14898,16654,643,0
27,14898,16665,765,1
27,14903,16654,639,0
27,14903,16665,713,1
27,14904,16665,697,1
27,14904,16774,565,0
27,14905,16593,645,-1
27,14905,16725,629,1
27,14906,16593,576,-1
27,14906,16654,657,0
27,14906,16665,740,1
27,14907,16774,621,0
27,14908,16774,572,0
27,14909,16593,569,-1
27,14909,16654,624,0
27,14909,16665,705,1
27,14910,16593,613,-1
27,14910,16674,631,0
27,14911,16593,583,-1
27,14911,16654,614,0
27,14911,16725,617,1
27,14912,16593,579,-1
27,14912,16654,608,0
27,14912,16665,765,1
27,14913,16593,604,-1
27,14913,16674,663,0
27,14913,16725,680,1
27,14914,16774,568,0
27,14916,16593,586,-1
27,14918,16593,638,-1
27,14918,16674,657,0
27,14918,16725,691,1
27,14919,16674,668,0
27,14920,16674,657,0
27,14920,16725,645,1
27,14921,16603,638,-1
27,14921,16674,668,0
27,14922,16603,627,-1
27,14922,16674,635,0
27,14922,16725,662,1
27,14923,16603,645,-1
27,14924,16603,604,-1
27,14924,16674,635,0
27,14925,16603,652,-1
27,14925,16674,657,0
27,14925,16725,740,1
27,14926,16603,613,-1
27,14927,16603,638,-1
27,14927,16674,657,0
27,14927,16725,659,1
27,14928,16603,579,-1
27,14930,16603,589,-1
27,14930,16674,639,0
27,14930,16725,645,1
27,14931,16603,627,-1
27,14931,16674,675,0
27,14934,16613,576,-1
27,14934,16674,528,0
27,14935,16613,566,-1
27,14936,16613,593,-1
27,14936,16674,614,0
27,14937,16674,635,0
27,14937,16725,638,1
27,14939,16613,583,-1
27,14939,16674,601,0
27,14940,16613,586,-1
27,14940,16674,614,0
27,14940,16725,635,1
27,14941,16613,613,-1
27,14941,16674,675,0
27,14941,16725,652,1
27,14942,16674,592,0
27,14942,16725,617,1
27,14943,16674,624,0
27,14943,16725,632,1
27,14944,16613,600,-1
27,14944,16674,628,0
27,14945,16613,569,-1
27,14945,16674,595,0
27,14946,16674,643,0
27,14947,16704,639,0
27,14947,16705,648,1
27,14948,16705,605,1
27,14949,16623,652,-1
27,14950,16623,699,-1
27,14950,16674,692,0
27,14950,16725,740,1
27,14951,16623,645,-1
27,14952,16623,627,-1
27,14952,16674,668,0
27,14952,16725,697,1
27,14953,16623,632,-1
27,14953,16674,675,0
27,14953,16725,659,1
27,14954,16623,645,-1
27,14954,16674,652,0
27,14954,16725,675,1
27,14955,16623,645,-1
27,14955,16674,663,0
27,14955,16725,680,1
27,14956,16623,670,-1
27,14956,16674,703,0
27,14956,16725,697,1
27,14957,16623,725,-1
27,14957,16674,703,0
27,14957,16725,740,1
27,14958,16623,645,-1
27,14958,16725,659,1
27,14959,16623,632,-1
27,14960,16623,593,-1
27,14960,16674,624,0
27,14960,16725,666,1
27,14961,16623,632,-1
27,14961,16674,675,0
